sequencialPrecedente,tipoPrecedente,numeroPrecedente,Processo,numeroRegistro,ministroRelator,leadingCase,dataAfetacao,dataPublicacaoAfetacao,observacaoAfetacao,NOME_MINISTRO_AFETACAO,dataVistaMPF,dataJulgamento,dataPbulicacaoAcordao,processoSTF,dataRemessaSTF,situacaoProcessoSTF,tribunalOrigem,siglaTribunalOrigem,siglaRegiaoOrigem,origemUF,tipoJusticaOrigem,quantidadeProcessosSuspensoNaOrigem,dataPublicacaoEmbargosDeDeclaração,Desafetação,Embargos de Divergência
3404,Controvérsia,374,REsp 1968077,202102088787,,S,,,,,2021-10-27,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
3404,Controvérsia,374,REsp 1986750,202103418459,,N,,,,,2022-02-25,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
3405,Controvérsia,375,REsp 1962118,202101657350,,S,,,,,2021-09-23,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
3405,Controvérsia,375,REsp 1976624,202101933756,,N,,,,,2021-09-21,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
3406,Controvérsia,376,REsp 1953358,202101238246,,N,,,,,2021-08-10,,,,,,Tribunal de Justiça do Estado de São Paulo - Av. Brigadeiro,TJSP      ,SE,SP,Justiça Estadual,0,,,
3406,Controvérsia,376,REsp 1953359,202101271717,,S,,,,,2021-08-10,,,,,,Tribunal de Justiça do Estado de São Paulo - Av. Brigadeiro,TJSP      ,SE,SP,Justiça Estadual,0,,,
3406,Controvérsia,376,REsp 1962089,202103069673,,N,,,,,2021-10-20,,,,,,Tribunal de Justiça do Estado do Mato Grosso do Sul,TJMS      ,CO,MS,Justiça Estadual,0,,,
3406,Controvérsia,376,REsp 2057580,202300143058,,N,,,,,,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
3407,Controvérsia,377,EREsp 1747725,201801438051,,S,,,,,,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
3407,Controvérsia,377,REsp 1945963,202101979993,,N,,,,,2021-10-27,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
3390,Controvérsia,378,REsp 1960300,202102947550,,S,,,,,2021-11-23,,,,,,Tribunal de Justiça do Estado de Goiás,TJGO      ,CO,GO,Justiça Estadual,0,,,
3391,Controvérsia,379,REsp 1966027,202103249570,,N,,,,,2021-11-24,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
3391,Controvérsia,379,REsp 1964401,202103251382,,N,,,,,2021-11-24,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
3391,Controvérsia,379,REsp 2095060,202303186665,,S,,,,,,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
3391,Controvérsia,379,REsp 2103023,202303756988,,N,,,,,2023-12-11,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
3391,Controvérsia,379,REsp 2105249,202303868219,,N,,,,,2023-12-11,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
3392,Controvérsia,380,REsp 1968286,202103353462,,N,,,,,2021-11-23,,,RE 1563852,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,2025-03-21,,
3392,Controvérsia,380,REsp 1966058,202103353514,,S,,,,,2021-11-23,,,RE 1563847,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,2025-03-21,,
3392,Controvérsia,380,REsp 1966059,202103354156,,N,,,,,2021-11-23,,,RE 1563848,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,2025-03-21,,
3392,Controvérsia,380,REsp 1966060,202103354210,,N,,,,,2021-11-23,,,RE 1563849,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,2025-03-21,,
3392,Controvérsia,380,REsp 1968284,202103354358,,N,,,,,2021-11-23,,,RE 1563851,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,2025-03-21,,
3393,Controvérsia,381,REsp 1963433,202103131837,,S,,,,,2021-10-08,,,,,,Tribunal de Justiça de São Paulo - Fórum João Mendes,TJSPRGL   ,SE,SP,Justiça Estadual,0,,,
3393,Controvérsia,381,REsp 1964861,202103133894,,N,,,,,2021-10-25,,,,,,Tribunal de Justiça de São Paulo - Fórum João Mendes,TJSPRGL   ,SE,SP,Justiça Estadual,0,,,
3393,Controvérsia,381,REsp 1963489,202103141592,,N,,,,,2021-10-08,,,,,,Tribunal de Justiça do Estado do Mato Grosso do Sul,TJMS      ,CO,MS,Justiça Estadual,0,,,
3393,Controvérsia,381,REsp 1964296,202103239740,,N,,,,,2021-10-25,,,,,,Tribunal de Justiça do Estado de Minas Gerais,TJMG      ,SE,MG,Justiça Estadual,0,,,
3461,Controvérsia,382,REsp 1966901,202103226292,,S,,,,,2021-11-23,,,,,,Tribunal Regional Federal da 1ª Região,TRF1      ,CO,DF,Justiça Federal,0,,,
3461,Controvérsia,382,REsp 1966987,202103231857,,N,,,,,2021-11-23,,,,,,Tribunal Regional Federal da 1ª Região,TRF1      ,CO,DF,Justiça Federal,0,,,
3461,Controvérsia,382,REsp 1967068,202103237541,,N,,,,,2021-11-23,,,,,,Tribunal Regional Federal da 1ª Região,TRF1      ,CO,DF,Justiça Federal,0,,,
3461,Controvérsia,382,REsp 1967071,202103237819,,N,,,,,2021-11-23,,,,,,Tribunal Regional Federal da 1ª Região,TRF1      ,CO,DF,Justiça Federal,0,,,
3461,Controvérsia,382,REsp 1967072,202103238336,,N,,,,,2021-11-23,,,,,,Tribunal Regional Federal da 1ª Região,TRF1      ,CO,DF,Justiça Federal,0,,,
3461,Controvérsia,382,REsp 1967073,202103238538,,N,,,,,2021-11-23,,,,,,Tribunal Regional Federal da 1ª Região,TRF1      ,CO,DF,Justiça Federal,0,,,
3461,Controvérsia,382,REsp 1999732,202201242159,,N,,,,,2022-05-26,,,,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,,,
3461,Controvérsia,382,REsp 1999812,202201247856,,N,,,,,2022-05-26,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
3463,Controvérsia,383,REsp 1948343,202102135668,,S,,,,,2021-10-21,,,,,,Tribunal de Justiça do Estado do Paraná,TJPR      ,SU,PR,Justiça Estadual,39,,,
3464,Controvérsia,384,EREsp 1959447,202102857424,,S,,,,,2021-11-23,,,,,,Tribunal Regional Federal da 1ª Região,TRF1      ,CO,DF,Justiça Federal,0,,,
3464,Controvérsia,384,REsp 1972411,202102857865,,N,,,,,2021-11-22,,,,,,Tribunal Regional Federal da 1ª Região,TRF1      ,CO,DF,Justiça Federal,0,,,
3464,Controvérsia,384,REsp 1972410,202102858118,,N,,,,,2021-11-23,,,,,,Tribunal Regional Federal da 1ª Região,TRF1      ,CO,DF,Justiça Federal,0,,,
3465,Controvérsia,385,REsp 1951148,202102118883,,S,,,,,2021-11-23,,,,,,Tribunal de Justiça do Estado do Rio Grande do Sul,TJRS      ,SU,RS,Justiça Estadual,0,,,
3465,Controvérsia,385,REsp 1959647,202102910739,,N,,,,,2021-11-23,,,,,,Tribunal de Justiça do Estado do Rio Grande do Sul,TJRS      ,SU,RS,Justiça Estadual,0,,,
3466,Controvérsia,386,REsp 1958644,202102846632,,N,,,,,2021-10-27,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
3466,Controvérsia,386,REsp 1962046,202103066542,,N,,,,,2021-10-27,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
3466,Controvérsia,386,REsp 1965267,202103082645,,N,,,,,2021-11-23,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
3466,Controvérsia,386,REsp 2116965,202304421968,,N,,,,,,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
3466,Controvérsia,386,REsp 2126604,202400628719,,N,,,,,,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
3467,Controvérsia,387,REsp 1944979,202101940355,,N,,,,,2021-11-11,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
3467,Controvérsia,387,REsp 1951346,202102364955,,S,,,,,2021-08-27,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,2023-11-21,,
3467,Controvérsia,387,REsp 1952093,202102405159,,N,,,,,2021-09-27,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,2023-11-21,,
3467,Controvérsia,387,REsp 1956006,202102639561,,N,,,,,2021-10-08,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,2023-11-21,,
3467,Controvérsia,387,REsp 1954050,202102640553,,N,,,,,2021-11-11,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,2023-11-21,,
3467,Controvérsia,387,REsp 1957161,202102772902,,N,,,,,2021-10-11,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,2023-11-21,,
3468,Controvérsia,388,REsp 1979911,202102352494,,N,,,,,2021-10-25,,,,,,Tribunal de Justiça do Distrito Federal e Territórios,TJDFT     ,CO,DF,Justiça Estadual,0,"2024-03-04, 2024-03-04, 2024-03-04",,
3468,Controvérsia,388,REsp 1965849,202102433065,,N,,,,,2021-10-15,,,,,,Tribunal de Justiça do Distrito Federal e Territórios,TJDFT     ,CO,DF,Justiça Estadual,0,"2024-03-04, 2024-03-04, 2024-03-04, 2025-06-04",,
3468,Controvérsia,388,REsp 1965394,202102454513,,S,,,,,2021-10-14,,,,,,Tribunal de Justiça do Distrito Federal e Territórios,TJDFT     ,CO,DF,Justiça Estadual,0,"2024-03-04, 2024-03-04, 2024-03-04, 2024-03-04, 2024-03-04",,
3468,Controvérsia,388,REsp 1965559,202102456230,,N,,,,,2021-10-14,,,,,,Tribunal de Justiça do Distrito Federal e Territórios,TJDFT     ,CO,DF,Justiça Estadual,0,,,
3482,Controvérsia,389,REsp 1977027,202103866757,,S,,,,,2021-12-17,,,,,,Tribunal de Justiça do Estado do Paraná,TJPR      ,SU,PR,Justiça Estadual,0,,,
3482,Controvérsia,389,REsp 1977180,202103921312,,N,,,,,2021-12-17,,,,,,Tribunal de Justiça do Estado do Paraná,TJPR      ,SU,PR,Justiça Estadual,0,,,
3483,Controvérsia,390,REsp 1963727,202103170560,,N,,,,,2021-11-23,,,,,,Tribunal de Justiça do Distrito Federal e Territórios,TJDFT     ,CO,DF,Justiça Estadual,0,,,
3483,Controvérsia,390,REsp 1977135,202103921805,,S,,,,,2021-12-17,,,ARE 1454403,,Concluso ao relator,Tribunal de Justiça do Estado de Santa Catarina,TJSC      ,SU,SC,Justiça Estadual,0,2023-02-13,,
3484,Controvérsia,391,REsp 1971856,202100932081,,N,,,,,2021-11-19,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
3484,Controvérsia,391,REsp 1971856,202100932081,,N,,,,,2021-11-19,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
3484,Controvérsia,391,REsp 1971857,202101940052,,N,,,,,2021-11-19,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
3484,Controvérsia,391,REsp 1971857,202101940052,,N,,,,,2021-11-19,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
3484,Controvérsia,391,REsp 1950726,202102311396,,N,,,,,2021-11-19,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
3484,Controvérsia,391,REsp 1950726,202102311396,,N,,,,,2021-11-19,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
3484,Controvérsia,391,REsp 1958361,202102829288,,S,,,,,2021-11-19,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
3484,Controvérsia,391,REsp 1958361,202102829288,,S,,,,,2021-11-19,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
3484,Controvérsia,391,REsp 1968242,202103336790,,N,,,,,2021-11-19,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
3484,Controvérsia,391,REsp 1968242,202103336790,,N,,,,,2021-11-19,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
3485,Controvérsia,392,REsp 1961438,202101421612,,S,,,,,2021-09-17,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
3485,Controvérsia,392,REsp 1973090,202102381272,,N,,,,,2021-11-24,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
3485,Controvérsia,392,REsp 1966028,202103215944,,N,,,,,2021-11-24,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
3485,Controvérsia,392,REsp 1966660,202103404119,,N,,,,,2021-11-24,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
3485,Controvérsia,392,REsp 2168454,202402501242,,N,,,,,2024-09-04,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
3485,Controvérsia,392,REsp 2168455,202402551530,,N,,,,,2024-09-04,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
3486,Controvérsia,393,REsp 1970216,202103609908,,S,,,,,2021-12-15,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
3486,Controvérsia,393,REsp 1971049,202103674743,,N,,,,,2021-12-15,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
3486,Controvérsia,393,REsp 1976855,202103831463,,N,,,,,2022-02-02,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,2023-09-18,,
3501,Controvérsia,394,REsp 1971944,202103241777,,N,,,,,2022-02-04,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
3501,Controvérsia,394,REsp 1968964,202103459873,,S,,,,,2022-02-04,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
3501,Controvérsia,394,REsp 1971696,202103539369,,N,,,,,2022-02-04,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
3502,Controvérsia,395,REsp 1964544,202103265281,,S,,,,,2021-11-23,,,,,,Tribunal Regional Federal da 2ª Região,TRF2      ,SE,RJ,Justiça Federal,0,,,
3502,Controvérsia,395,REsp 1969485,202103547120,,N,,,,,2021-11-23,,,,,,Tribunal Regional Federal da 2ª Região,TRF2      ,SE,RJ,Justiça Federal,0,,,
3502,Controvérsia,395,REsp 1969818,202103580920,,N,,,,,2021-11-23,,,,,,Tribunal Regional Federal da 2ª Região,TRF2      ,SE,RJ,Justiça Federal,0,,,
3503,Controvérsia,396,REsp 1972326,202103601280,,N,,,,,2022-02-04,,,,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,,,
3503,Controvérsia,396,REsp 1972255,202103659031,,N,,,,,2022-02-04,,,,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,,,
3503,Controvérsia,396,REsp 1972258,202103659650,,N,,,,,2022-02-04,,,,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,,,
3503,Controvérsia,396,REsp 2033604,202203292170,,N,,,,,2022-10-28,,,,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,,,
3503,Controvérsia,396,REsp 2033428,202203292322,,N,,,,,2022-10-28,,,,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,,,
3503,Controvérsia,396,REsp 2033429,202203292472,,N,,,,,2022-10-28,,,,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,,,
3503,Controvérsia,396,REsp 2033430,202203292597,,N,,,,,2022-10-28,,,,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,,,
3503,Controvérsia,396,REsp 2041316,202203782061,,N,,,,,2023-02-08,,,,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,,,
3503,Controvérsia,396,REsp 2108872,202304071630,,S,,,,,2023-12-11,,,,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,,,
3503,Controvérsia,396,REsp 2108877,202304071642,,N,,,,,2023-12-11,,,,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,,,
3503,Controvérsia,396,REsp 2108878,202304071666,,N,,,,,2023-12-11,,,,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,,,
3503,Controvérsia,396,REsp 2108882,202304071680,,N,,,,,2023-12-11,,,,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,,,
3503,Controvérsia,396,REsp 2108897,202304071870,,N,,,,,2023-12-11,,,,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,,,
3503,Controvérsia,396,REsp 2111504,202304217260,,N,,,,,2024-02-20,,,,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,,,
3503,Controvérsia,396,REsp 2112009,202304241198,,N,,,,,2024-02-20,,,,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,,,
3504,Controvérsia,397,REsp 1959550,202102906920,,S,,,,,2021-11-17,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
3504,Controvérsia,397,REsp 1961072,202102993921,,N,,,,,2021-11-17,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
3504,Controvérsia,397,REsp 1965459,202103302039,,N,,,,,2021-11-17,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
3504,Controvérsia,397,REsp 1965464,202103302064,,N,,,,,2021-11-17,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
3505,Controvérsia,398,REsp 1978141,202102257778,,S,,,,,2021-11-23,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,"2025-08-19, 2025-12-19",,
3505,Controvérsia,398,REsp 1978155,202102859747,,N,,,,,2021-12-23,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
3506,Controvérsia,399,REsp 1971993,202103719772,,S,,,,,2021-12-17,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
3506,Controvérsia,399,REsp 1977652,202103967953,,N,,,,,2021-12-17,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
3507,Controvérsia,400,REsp 1979989,202200124499,,S,,,,,2022-02-14,,,,,,Tribunal de Justiça do Estado do Rio Grande do Sul,TJRS      ,SU,RS,Justiça Estadual,0,,,
3507,Controvérsia,400,REsp 1979998,202200125157,,N,,,,,2022-02-14,,,,,,Tribunal de Justiça do Estado do Rio Grande do Sul,TJRS      ,SU,RS,Justiça Estadual,0,,,
3507,Controvérsia,400,REsp 1989257,202200517102,,N,,,,,2022-03-22,,,,,,Tribunal de Justiça do Estado do Rio Grande do Sul,TJRS      ,SU,RS,Justiça Estadual,0,,,
3491,Controvérsia,401,REsp 1977788,202103986277,,S,,,,,2022-02-01,,,,,,Tribunal Regional Federal da 2ª Região,TRF2      ,SE,RJ,Justiça Federal,0,,,
3491,Controvérsia,401,REsp 1977789,202103986289,,N,,,,,2022-02-01,,,,,,Tribunal Regional Federal da 2ª Região,TRF2      ,SE,RJ,Justiça Federal,0,,,
3491,Controvérsia,401,REsp 1977790,202103986290,,N,,,,,2022-01-21,,,,,,Tribunal Regional Federal da 2ª Região,TRF2      ,SE,RJ,Justiça Federal,0,,,
3492,Controvérsia,402,REsp 1932993,202101118309,,S,,,,,2021-06-28,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
3492,Controvérsia,402,REsp 1954005,202102627378,,N,,,,,2021-10-20,,,,,,Tribunal Regional Federal da 1ª Região,TRF1      ,CO,DF,Justiça Federal,0,,,
3492,Controvérsia,402,REsp 1957675,202102772724,,N,,,,,2021-10-20,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
3492,Controvérsia,402,REsp 1959612,202102908410,,N,,,,,2021-10-27,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
3492,Controvérsia,402,REsp 1965662,202103313212,,N,,,,,2021-12-14,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
3492,Controvérsia,402,REsp 2007433,202201738847,,N,,,,,2022-09-09,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
3492,Controvérsia,402,REsp 2012498,202202077180,,N,,,,,2022-08-09,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
3492,Controvérsia,402,REsp 2018858,202202498026,,N,,,,,2022-10-09,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
3509,Controvérsia,403,REsp 1964293,202103239601,,S,,,,,2022-02-02,,,,,,Tribunal de Justiça do Estado de Minas Gerais,TJMG      ,SE,MG,Justiça Estadual,0,,,
3509,Controvérsia,403,REsp 1977547,202103948148,,N,,,,,2022-02-02,,,,,,Tribunal de Justiça do Estado de Minas Gerais,TJMG      ,SE,MG,Justiça Estadual,0,,,
3494,Controvérsia,404,REsp 1973730,202103404092,,N,,,,,2022-02-04,,,,,,Tribunal Regional Federal da 1ª Região,TRF1      ,CO,DF,Justiça Federal,0,,,
3494,Controvérsia,404,REsp 1974197,202103474865,,S,,,,,2022-02-04,,,,,,Tribunal Regional Federal da 1ª Região,TRF1      ,CO,DF,Justiça Federal,0,,,
3494,Controvérsia,404,REsp 2000020,202201268568,,N,,,,,,,,,,,Tribunal Regional Federal da 1ª Região,TRF1      ,CO,DF,Justiça Federal,0,,,
3494,Controvérsia,404,REsp 2003967,202201493890,,N,,,,,,,,,,,Tribunal Regional Federal da 1ª Região,TRF1      ,CO,DF,Justiça Federal,0,,,
3494,Controvérsia,404,REsp 2006644,202201693374,,N,,,,,,,,,,,Tribunal Regional Federal da 1ª Região,TRF1      ,CO,DF,Justiça Federal,0,2024-09-13,,
3495,Controvérsia,405,REsp 1972786,202103340990,,N,,,,,2022-02-14,,,,,,Tribunal de Justiça de São Paulo - Páteo do Colégio,TJSPCF    ,SE,SP,Justiça Estadual,0,,,
3495,Controvérsia,405,REsp 1971326,202103482906,,S,,,,,2022-02-14,,,,,,Tribunal de Justiça de São Paulo - Páteo do Colégio,TJSPCF    ,SE,SP,Justiça Estadual,0,,,
3495,Controvérsia,405,REsp 1972534,202103495678,,N,,,,,2022-02-14,,,,,,Tribunal de Justiça de São Paulo - Páteo do Colégio,TJSPCF    ,SE,SP,Justiça Estadual,0,,,
3495,Controvérsia,405,REsp 1979206,202104065160,,N,,,,,2022-02-14,,,,,,Tribunal de Justiça de São Paulo - Páteo do Colégio,TJSPCF    ,SE,SP,Justiça Estadual,0,,,
3510,Controvérsia,406,REsp 1972187,202103727469,,S,,,,,2021-12-17,,,,,,Tribunal de Justiça de São Paulo - Fórum João Mendes,TJSPRGL   ,SE,SP,Justiça Estadual,0,,,
3510,Controvérsia,406,REsp 1973105,202103744332,,N,,,,,2021-12-17,,,,,,Tribunal de Justiça de São Paulo - Fórum João Mendes,TJSPRGL   ,SE,SP,Justiça Estadual,0,,,
3510,Controvérsia,406,REsp 1973589,202103778325,,N,,,,,2021-12-17,,,,,,Tribunal de Justiça de São Paulo - Fórum João Mendes,TJSPRGL   ,SE,SP,Justiça Estadual,0,,,
3510,Controvérsia,406,REsp 1976197,202103854361,,N,,,,,2021-12-17,,,,,,Tribunal de Justiça do Estado do Rio Grande do Sul,TJRS      ,SU,RS,Justiça Estadual,0,,,
3510,Controvérsia,406,REsp 1976210,202103855043,,N,,,,,2021-12-17,,,,,,Tribunal de Justiça do Estado do Rio Grande do Sul,TJRS      ,SU,RS,Justiça Estadual,0,,,
3496,Controvérsia,407,REsp 1980254,202200015064,,S,,,,,2022-03-08,,,,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,,,
